,Time,Season,Day_of_the_week,DHI,DNI,GHI,Wind_speed,Humidity,Temperature,PV_production,Wind_production,Electric_demand
13108,2019-02-15-T12:20,1,4,234.6,258,407,5.56,62.974,10.88,5100,3018,23509
13109,2019-02-15-T12:25,1,4,259.4,300.6,458.8,5.56,62.974,10.88,5282,2895,23553
13110,2019-02-15-T12:30,1,4,265.4,265.6,439.2,5.58,62.926,10.88,5336,2832,23660
13111,2019-02-15-T12:35,1,4,200.2,302.4,405.2,5.54,63.212,10.86,5326,2799,23759
13112,2019-02-15-T12:40,1,4,191.4,391,453.4,5.56,63.262,10.84,5669,2710,23625
13113,2019-02-15-T12:45,1,4,272.6,297.6,466.4,5.58,63.262,10.84,5411,2603,23415
13114,2019-02-15-T12:50,1,4,264.6,290.8,454.2,5.6,63.334,10.82,4955,2617,23396
13115,2019-02-15-T12:55,1,4,273,204.2,404.6,5.6,63.334,10.82,5509,2625,23482
13116,2019-02-15-T13:00,1,4,255.6,367,484.2,5.6,63.384,10.8,5452,2666,23415
13117,2019-02-15-T13:05,1,4,240,402.2,496.8,5.58,63.456,10.78,5399,2690,23368
13118,2019-02-15-T13:10,1,4,266,323.8,468.8,5.62,63.506,10.76,5090,2693,23318
13119,2019-02-15-T13:15,1,4,224.4,291.4,405.2,5.58,63.558,10.74,4710,2772,23294
13120,2019-02-15-T13:20,1,4,237.2,219.8,374.4,5.58,63.734,10.7,4403,2759,23284
13121,2019-02-15-T13:25,1,4,252.2,289,429.4,5.58,63.694,10.7,4199,2831,23267
13122,2019-02-15-T13:30,1,4,206.6,265,369,5.56,63.82,10.66,4087,2834,23247
13123,2019-02-15-T13:35,1,4,192.4,319,383.2,5.54,64.414,10.66,4540,2769,23256
13124,2019-02-15-T13:40,1,4,167.8,280.8,332.8,5.52,64.468,10.64,4764,2730,23159
13125,2019-02-15-T13:45,1,4,183.2,294.2,356.4,5.54,64.644,10.6,5113,2719,23279
13126,2019-02-15-T13:50,1,4,220,376.4,437.4,5.52,64.702,10.58,5187,2643,23337
13127,2019-02-15-T13:55,1,4,224.4,296.2,392.4,5.52,64.744,10.56,5124,2552,23257
13128,2019-02-15-T14:00,1,4,218.2,335.2,406.4,5.5,64.744,10.56,5231,2535,23300
13129,2019-02-15-T14:05,1,4,200.4,184,303.4,5.48,64.962,10.5,5185,2522,23392
13130,2019-02-15-T14:10,1,4,181.2,202.4,292.8,5.44,65.126,10.46,4860,2467,23334
13131,2019-02-15-T14:15,1,4,168,132,240.4,5.42,65.258,10.42,4512,2518,23381
13132,2019-02-15-T14:20,1,4,134.6,389.8,340.8,5.4,65.424,10.38,4600,2537,23390
13133,2019-02-15-T14:25,1,4,128.4,374,322.6,5.36,65.694,10.32,4681,2536,23366
13134,2019-02-15-T14:30,1,4,136,301.6,289.2,5.34,65.916,10.26,4357,2498,23446
13135,2019-02-15-T14:35,1,4,171.6,269.6,305.8,5.34,66.706,10.22,3900,2448,23472
13136,2019-02-15-T14:40,1,4,161.2,268.6,292.4,5.32,66.816,10.2,4089,2383,23440
13137,2019-02-15-T14:45,1,4,125.2,190.6,217.6,5.3,67.152,10.12,4293,2355,23445
13138,2019-02-15-T14:50,1,4,151,252.4,269.8,5.26,67.29,10.08,4012,2284,23376
13139,2019-02-15-T14:55,1,4,108.2,220.6,211,5.26,67.494,10.04,3814,2228,23501
13140,2019-02-15-T15:00,1,4,127.6,332.8,276.4,5.22,67.634,10,3809,2205,23563
13141,2019-02-15-T15:05,1,4,131.2,312.6,267.4,5.22,67.634,10,3565,2289,23594
13142,2019-02-15-T15:10,1,4,163.8,201.4,249.4,5.22,67.634,10,3104,2322,23603
13143,2019-02-15-T15:15,1,4,163.2,215.2,252,5.22,67.634,10,3188,2309,23685
13144,2019-02-15-T15:20,1,4,146.2,138.6,200.8,5.22,67.634,10,3186,2305,23728
13145,2019-02-15-T15:25,1,4,119,186,191.6,5.22,67.634,10,3107,2289,23847
13146,2019-02-15-T15:30,1,4,106.8,197.6,181.2,5.22,67.634,10,2899,2335,23847
13147,2019-02-15-T15:35,1,4,87.8,232.2,171.8,5.22,67.634,10,2583,2331,23802
13148,2019-02-15-T15:40,1,4,66.6,169,125.8,5.22,67.634,10,2560,2332,23876
13149,2019-02-15-T15:45,1,4,88,83.4,115.6,5.22,67.634,10,2499,2476,24034
13150,2019-02-15-T15:50,1,4,88,159,137.6,5.22,67.634,10,2468,2696,24164
13151,2019-02-15-T15:55,1,4,58.4,78.8,80.8,5.22,67.634,10,2368,2842,24259
13152,2019-02-15-T16:00,1,4,77.2,164.4,124.2,4.42,72.748,9.02,2350,2751,24359
13153,2019-02-15-T16:05,1,4,60,67.4,77.2,4.36,73.104,8.94,2183,2424,24406
13154,2019-02-15-T16:10,1,4,74.2,76,92.6,4.28,73.642,8.82,1947,2166,24663
13155,2019-02-15-T16:15,1,4,75.2,78.4,93.6,4.2,74.21,8.7,1625,2020,24840
13156,2019-02-15-T16:20,1,4,69,48.6,79,4.16,74.482,8.64,1392,1959,24911
13157,2019-02-15-T16:25,1,4,45.4,30,51.2,4.08,75.036,8.52,1259,1910,24949
13158,2019-02-15-T16:30,1,4,45.2,4.6,45.8,4.02,75.56,8.42,1142,1909,25130
13159,2019-02-15-T16:35,1,4,40.6,10.8,42.4,3.94,74.468,8.3,934,1948,25196
13160,2019-02-15-T16:40,1,4,38,25.6,41.6,3.88,74.832,8.22,786,1978,25232
13161,2019-02-15-T16:45,1,4,37.2,24.6,40.2,3.86,75.306,8.12,628,1987,25268
13162,2019-02-15-T16:50,1,4,32,18.6,34.2,3.8,75.688,8.04,567,2045,25380
13163,2019-02-15-T16:55,1,4,31.8,20.4,34.8,3.72,76.26,7.92,452,2061,25483
13164,2019-02-15-T17:00,1,4,30.2,18.6,32.4,3.66,76.64,7.84,332,2028,25575
13165,2019-02-15-T17:05,1,4,27.2,40.6,31.6,3.62,76.83,7.8,240,1999,25658
13166,2019-02-15-T17:10,1,4,21.4,8.6,22.2,3.6,77.062,7.76,161,2017,25977
13167,2019-02-15-T17:15,1,4,17.4,17.8,18.6,3.6,77.126,7.74,105,2087,26246
13168,2019-02-15-T17:20,1,4,11.8,14,12.8,3.62,77.342,7.7,48,2146,26452
13169,2019-02-15-T17:25,1,4,9.2,0,9.2,3.58,77.54,7.66,9,2257,26606
13170,2019-02-15-T17:30,1,4,4.4,0,4.4,3.58,77.63,7.64,9,2357,26802
13171,2019-02-15-T17:35,1,4,4,0,4,3.56,76.768,7.62,9,2463,26996
13172,2019-02-15-T17:40,1,4,1.8,0,1.8,3.54,76.944,7.58,9,2466,27217
13173,2019-02-15-T17:45,1,4,0,0,0,3.52,77.14,7.54,9,2465,27416
13174,2019-02-15-T17:50,1,4,0,0,0,3.52,77.364,7.5,9,2474,27767
13175,2019-02-15-T17:55,1,4,0,0,0,3.5,77.338,7.5,9,2535,27965
13176,2019-02-15-T18:00,1,4,0,0,0,3.46,77.758,7.42,9,2556,28067
13177,2019-02-15-T18:05,1,4,0,0,0,3.52,77.722,7.42,9,2528,27691
13178,2019-02-15-T18:10,1,4,0,0,0,3.54,77.864,7.4,9,2496,27749
13179,2019-02-15-T18:15,1,4,0,0,0,3.5,78.046,7.36,9,2510,27783
13180,2019-02-15-T18:20,1,4,0,0,0,3.52,77.85,7.4,9,2549,27796
13181,2019-02-15-T18:25,1,4,0,0,0,3.52,78.166,7.34,9,2582,27856
13182,2019-02-15-T18:30,1,4,0,0,0,3.54,78.18,7.34,9,2662,27871
13183,2019-02-15-T18:35,1,4,0,0,0,3.58,77.996,7.32,9,2712,27807
13184,2019-02-15-T18:40,1,4,0,0,0,3.54,78.12,7.3,9,2709,27786
13185,2019-02-15-T18:45,1,4,0,0,0,3.56,78.222,7.28,9,2686,27780
13186,2019-02-15-T18:50,1,4,0,0,0,3.56,78.434,7.24,9,2691,27776
13187,2019-02-15-T18:55,1,4,0,0,0,3.58,78.316,7.26,9,2665,27740
13188,2019-02-15-T19:00,1,4,0,0,0,3.58,78.402,7.24,9,2642,27664
13189,2019-02-15-T19:05,1,4,0,0,0,3.62,78.504,7.22,9,2610,27611
13190,2019-02-15-T19:10,1,4,0,0,0,3.62,78.824,7.16,9,2509,27613
13191,2019-02-15-T19:15,1,4,0,0,0,3.6,78.714,7.18,9,2400,27565
13192,2019-02-15-T19:20,1,4,0,0,0,3.62,78.904,7.14,9,2310,27551
13193,2019-02-15-T19:25,1,4,0,0,0,3.64,78.904,7.14,9,2273,27505
13194,2019-02-15-T19:30,1,4,0,0,0,3.64,79.094,7.1,9,2272,27463
13195,2019-02-15-T19:35,1,4,0,0,0,3.66,78.796,7.08,9,2218,27357
13196,2019-02-15-T19:40,1,4,0,0,0,3.66,78.88,7.06,9,2205,27098
13197,2019-02-15-T19:45,1,4,0,0,0,3.64,78.986,7.04,9,2189,26920
13198,2019-02-15-T19:50,1,4,0,0,0,3.68,79.07,7.02,9,2178,26866
13199,2019-02-15-T19:55,1,4,0,0,0,3.7,79.21,7,9,2243,26882
13200,2019-02-15-T20:00,1,4,0,0,0,3.68,79.312,6.98,9,2246,26858
13201,2019-02-15-T20:05,1,4,0,0,0,3.7,79.42,6.96,9,2240,26780
13202,2019-02-15-T20:10,1,4,0,0,0,3.7,79.506,6.94,9,2248,26577
13203,2019-02-15-T20:15,1,4,0,0,0,3.72,79.808,6.88,9,2211,26480
13204,2019-02-15-T20:20,1,4,0,0,0,3.72,79.808,6.88,9,2183,26862
13205,2019-02-15-T20:25,1,4,0,0,0,3.74,80.002,6.84,9,2177,26881
13206,2019-02-15-T20:30,1,4,0,0,0,3.74,80.09,6.82,9,2151,26431
13207,2019-02-15-T20:35,1,4,0,0,0,3.74,79.236,6.78,9,2057,26603
13208,2019-02-15-T20:40,1,4,0,0,0,3.76,79.206,6.78,9,1961,26636
13209,2019-02-15-T20:45,1,4,0,0,0,3.76,79.398,6.74,9,1916,26561
13210,2019-02-15-T20:50,1,4,0,0,0,3.76,79.508,6.72,9,1878,26472
13211,2019-02-15-T20:55,1,4,0,0,0,3.78,79.7,6.68,9,1803,26407
13212,2019-02-15-T21:00,1,4,0,0,0,3.82,79.784,6.66,9,1770,26244
13213,2019-02-15-T21:05,1,4,0,0,0,3.84,79.894,6.64,9,1728,26169
13214,2019-02-15-T21:10,1,4,0,0,0,3.84,80.214,6.58,9,1696,26133
13215,2019-02-15-T21:15,1,4,0,0,0,3.84,80.3,6.56,9,1661,25999
13216,2019-02-15-T21:20,1,4,0,0,0,3.88,80.514,6.52,9,1663,26009
13217,2019-02-15-T21:25,1,4,0,0,0,3.88,80.6,6.5,9,1640,25992
13218,2019-02-15-T21:30,1,4,0,0,0,3.92,80.802,6.46,9,1626,25889
13219,2019-02-15-T21:35,1,4,0,0,0,3.94,79.396,6.44,9,1626,25775
13220,2019-02-15-T21:40,1,4,0,0,0,3.96,79.59,6.4,9,1662,25571
13221,2019-02-15-T21:45,1,4,0,0,0,3.98,79.672,6.38,9,1702,25398
13222,2019-02-15-T21:50,1,4,0,0,0,4.02,79.886,6.34,9,1714,25288
13223,2019-02-15-T21:55,1,4,0,0,0,4.02,79.97,6.32,9,1725,25133
13224,2019-02-15-T22:00,1,4,0,0,0,4.04,80.194,6.28,9,1767,24962
13225,2019-02-15-T22:05,1,4,0,0,0,4.04,80.28,6.26,9,1893,24851
13226,2019-02-15-T22:10,1,4,0,0,0,4.08,80.392,6.24,9,1980,24712
13227,2019-02-15-T22:15,1,4,0,0,0,4.12,80.48,6.22,9,2076,24532
13228,2019-02-15-T22:20,1,4,0,0,0,4.12,80.7,6.18,9,2082,24393
13229,2019-02-15-T22:25,1,4,0,0,0,4.14,80.812,6.16,9,2177,24245
13230,2019-02-15-T22:30,1,4,0,0,0,4.18,81.012,6.12,9,2329,23879
13231,2019-02-15-T22:35,1,4,0,0,0,4.18,79.658,6.12,9,2459,23892
13232,2019-02-15-T22:40,1,4,0,0,0,4.2,79.77,6.1,9,2524,23874
13233,2019-02-15-T22:45,1,4,0,0,0,4.22,79.854,6.08,9,2596,23727
13234,2019-02-15-T22:50,1,4,0,0,0,4.22,80.072,6.04,9,2659,23607
13235,2019-02-15-T22:55,1,4,0,0,0,4.26,80.158,6.02,9,2697,23423
13236,2019-02-15-T23:00,1,4,0,0,0,4.28,80.27,6,9,2750,23293
13237,2019-02-15-T23:05,1,4,0,0,0,4.28,80.27,6,9,2900,23144
13238,2019-02-15-T23:10,1,4,0,0,0,4.28,80.356,5.98,9,2966,23040
13239,2019-02-15-T23:15,1,4,0,0,0,4.28,80.464,5.96,9,2937,22915
13240,2019-02-15-T23:20,1,4,0,0,0,4.3,80.776,5.9,9,2887,22750
13241,2019-02-15-T23:25,1,4,0,0,0,4.3,80.776,5.9,9,2902,22599
13242,2019-02-15-T23:30,1,4,0,0,0,4.3,80.848,5.88,9,2831,22454
13243,2019-02-15-T23:35,1,4,0,0,0,4.3,79.602,5.86,9,2766,22326
13244,2019-02-15-T23:40,1,4,0,0,0,4.3,79.798,5.82,9,2594,22208
13245,2019-02-15-T23:45,1,4,0,0,0,4.34,79.782,5.82,9,2461,22106
13246,2019-02-15-T23:50,1,4,0,0,0,4.34,79.896,5.8,0,2365,22032
13247,2019-02-15-T23:55,1,4,0,0,0,4.3,80.09,5.76,0,2290,21954
13248,2019-02-16-T00:00,1,5,0,0,0,4.32,80.202,5.74,0,2278,21817
13249,2019-02-16-T00:05,1,5,0,0,0,4.34,80.288,5.72,0,2249,21897
13250,2019-02-16-T00:10,1,5,0,0,0,4.34,80.376,5.7,0,2195,21849
13251,2019-02-16-T00:15,1,5,0,0,0,4.34,80.49,5.68,0,2226,21677
13252,2019-02-16-T00:20,1,5,0,0,0,4.32,80.578,5.66,0,2264,21576
13253,2019-02-16-T00:25,1,5,0,0,0,4.34,80.666,5.64,0,2319,21494
13254,2019-02-16-T00:30,1,5,0,0,0,4.32,80.904,5.6,0,2384,21411
13255,2019-02-16-T00:35,1,5,0,0,0,4.32,79.34,5.58,0,2453,21318
13256,2019-02-16-T00:40,1,5,0,0,0,4.28,79.424,5.56,0,2523,21264
13257,2019-02-16-T00:45,1,5,0,0,0,4.28,79.62,5.52,0,2591,21149
13258,2019-02-16-T00:50,1,5,0,0,0,4.28,79.62,5.52,0,2679,21049
13259,2019-02-16-T00:55,1,5,0,0,0,4.28,79.706,5.5,0,2740,20916
13260,2019-02-16-T01:00,1,5,0,0,0,4.28,79.906,5.46,0,2833,20828
13261,2019-02-16-T01:05,1,5,0,0,0,4.3,79.906,5.46,0,2922,20786
13262,2019-02-16-T01:10,1,5,0,0,0,4.3,80.104,5.42,0,2969,20772
13263,2019-02-16-T01:15,1,5,0,0,0,4.28,80.3,5.38,0,2945,20729
13264,2019-02-16-T01:20,1,5,0,0,0,4.28,80.3,5.38,0,3021,20642
13265,2019-02-16-T01:25,1,5,0,0,0,4.3,80.504,5.34,0,3137,20576
13266,2019-02-16-T01:30,1,5,0,0,0,4.3,80.65,5.32,0,3199,20467
13267,2019-02-16-T01:35,1,5,0,0,0,4.3,78.666,5.28,0,3223,20411
13268,2019-02-16-T01:40,1,5,0,0,0,4.3,78.75,5.26,0,3212,20363
13269,2019-02-16-T01:45,1,5,0,0,0,4.3,78.878,5.24,0,3266,20295
13270,2019-02-16-T01:50,1,5,0,0,0,4.3,78.962,5.22,0,3411,20259
13271,2019-02-16-T01:55,1,5,0,0,0,4.3,79.154,5.18,0,3487,20243
13272,2019-02-16-T02:00,1,5,0,0,0,4.32,79.268,5.16,0,3523,20202
13273,2019-02-16-T02:05,1,5,0,0,0,4.32,79.354,5.14,0,3596,20031
13274,2019-02-16-T02:10,1,5,0,0,0,4.3,79.6,5.1,0,3567,19945
13275,2019-02-16-T02:15,1,5,0,0,0,4.28,79.81,5.06,0,3539,20046
13276,2019-02-16-T02:20,1,5,0,0,0,4.3,79.924,5.04,0,3514,20092
13277,2019-02-16-T02:25,1,5,0,0,0,4.3,80.012,5.02,0,3516,20049
13278,2019-02-16-T02:30,1,5,0,0,0,4.3,80.236,4.98,0,3478,20000
13279,2019-02-16-T02:35,1,5,0,0,0,4.3,78.294,4.96,0,3407,19972
13280,2019-02-16-T02:40,1,5,0,0,0,4.3,78.294,4.96,0,3353,19975
13281,2019-02-16-T02:45,1,5,0,0,0,4.3,78.598,4.9,0,3343,19899
13282,2019-02-16-T02:50,1,5,0,0,0,4.3,78.598,4.9,0,3368,19882
13283,2019-02-16-T02:55,1,5,0,0,0,4.28,78.794,4.86,0,3379,19804
13284,2019-02-16-T03:00,1,5,0,0,0,4.28,78.9,4.84,0,3392,19806
13285,2019-02-16-T03:05,1,5,0,0,0,4.28,79.03,4.82,0,3389,19801
13286,2019-02-16-T03:10,1,5,0,0,0,4.28,79.136,4.8,0,3417,19795
13287,2019-02-16-T03:15,1,5,0,0,0,4.24,79.358,4.76,0,3404,19760
13288,2019-02-16-T03:20,1,5,0,0,0,4.24,79.358,4.76,0,3380,19753
13289,2019-02-16-T03:25,1,5,0,0,0,4.24,79.56,4.72,0,3422,19777
13290,2019-02-16-T03:30,1,5,0,0,0,4.24,79.666,4.7,0,3439,19912
13291,2019-02-16-T03:35,1,5,0,0,0,4.24,77.976,4.7,0,3411,19810
13292,2019-02-16-T03:40,1,5,0,0,0,4.24,78.174,4.66,0,3381,19788
13293,2019-02-16-T03:45,1,5,0,0,0,4.2,78.278,4.64,0,3387,19782
13294,2019-02-16-T03:50,1,5,0,0,0,4.2,78.39,4.62,0,3403,19779
13295,2019-02-16-T03:55,1,5,0,0,0,4.18,78.586,4.58,0,3461,19801
13296,2019-02-16-T04:00,1,5,0,0,0,4.16,78.804,4.54,0,3585,19859
13297,2019-02-16-T04:05,1,5,0,0,0,4.16,78.89,4.52,0,3609,19908
13298,2019-02-16-T04:10,1,5,0,0,0,4.16,79.022,4.5,0,3595,19728
13299,2019-02-16-T04:15,1,5,0,0,0,4.16,79.128,4.48,0,3632,19897
13300,2019-02-16-T04:20,1,5,0,0,0,4.14,79.214,4.46,0,3687,19924
13301,2019-02-16-T04:25,1,5,0,0,0,4.14,79.33,4.44,0,3729,19938
13302,2019-02-16-T04:30,1,5,0,0,0,4.14,79.418,4.42,0,3740,20005
13303,2019-02-16-T04:35,1,5,0,0,0,4.12,78.24,4.4,0,3739,19982
13304,2019-02-16-T04:40,1,5,0,0,0,4.14,78.352,4.38,0,3730,19992
13305,2019-02-16-T04:45,1,5,0,0,0,4.14,78.452,4.36,0,3724,20030
13306,2019-02-16-T04:50,1,5,0,0,0,4.12,78.586,4.34,0,3695,20075
13307,2019-02-16-T04:55,1,5,0,0,0,4.12,78.776,4.3,0,3679,20125
13308,2019-02-16-T05:00,1,5,0,0,0,4.1,78.776,4.3,0,3680,20219
13309,2019-02-16-T05:05,1,5,0,0,0,4.1,78.776,4.3,0,3648,20290
13310,2019-02-16-T05:10,1,5,0,0,0,4.1,78.908,4.28,0,3659,20380
13311,2019-02-16-T05:15,1,5,0,0,0,4.06,78.908,4.28,0,3670,20451
13312,2019-02-16-T05:20,1,5,0,0,0,4.06,79.102,4.24,0,3618,20479
13313,2019-02-16-T05:25,1,5,0,0,0,4.06,79.102,4.24,0,3428,20567
13314,2019-02-16-T05:30,1,5,0,0,0,4.06,79.102,4.24,0,3421,20661
13315,2019-02-16-T05:35,1,5,0,0,0,4,78.26,4.24,0,3419,20677
13316,2019-02-16-T05:40,1,5,0,0,0,4,78.26,4.24,0,3395,20759
13317,2019-02-16-T05:45,1,5,0,0,0,4,78.26,4.24,0,3421,20825
13318,2019-02-16-T05:50,1,5,0,0,0,3.98,78.232,4.24,0,3430,20913
13319,2019-02-16-T05:55,1,5,0,0,0,3.96,78.32,4.22,0,3465,20965
13320,2019-02-16-T06:00,1,5,0,0,0,3.96,78.32,4.22,0,3496,21101
13321,2019-02-16-T06:05,1,5,0,0,0,3.98,77.928,4.3,0,3510,21277
13322,2019-02-16-T06:10,1,5,0,0,0,3.98,77.616,4.36,0,3484,21446
13323,2019-02-16-T06:15,1,5,0,0,0,4.02,77.078,4.46,0,3412,21522
13324,2019-02-16-T06:20,1,5,0,0,0,4.04,76.698,4.54,0,3362,21629
13325,2019-02-16-T06:25,1,5,0,0,0,4.08,76.272,4.62,0,3377,21643
13326,2019-02-16-T06:30,1,5,0,0,0,4.1,75.982,4.68,0,3361,21702
13327,2019-02-16-T06:35,1,5,0,0,0,4.1,76.9,4.78,0,3305,21720
13328,2019-02-16-T06:40,1,5,5.4,60.4,7,4.14,76.622,4.84,9,3201,21763
13329,2019-02-16-T06:45,1,5,7.2,87.6,10.8,4.18,76.226,4.92,55,3157,21771
13330,2019-02-16-T06:50,1,5,9.8,113,16.4,4.18,75.824,5,135,3228,21771
13331,2019-02-16-T06:55,1,5,12.2,136.8,22.4,4.22,75.454,5.08,259,3268,21776
13332,2019-02-16-T07:00,1,5,14.6,157.4,29,4.24,75.14,5.14,421,3276,21774
13333,2019-02-16-T07:05,1,5,18.4,176.2,37.4,4.26,74.514,5.28,714,3262,21803
13334,2019-02-16-T07:10,1,5,21.4,192.8,45.2,4.28,73.952,5.4,940,3258,21907
13335,2019-02-16-T07:15,1,5,25.6,207.8,55,4.34,73.24,5.56,1368,3218,21959
13336,2019-02-16-T07:20,1,5,31.4,176.4,59.2,4.36,72.62,5.7,1641,3104,21962
13337,2019-02-16-T07:25,1,5,33.8,192,67,4.4,72.018,5.84,1926,2949,21907
13338,2019-02-16-T07:30,1,5,37.2,195.2,73.6,4.42,71.402,5.98,2373,2880,22111
13339,2019-02-16-T07:35,1,5,41.8,218.4,85.8,4.44,73.446,6.1,2931,2895,22289
13340,2019-02-16-T07:40,1,5,45.2,233.2,95.4,4.48,72.912,6.22,3184,2894,22292
13341,2019-02-16-T07:45,1,5,50.4,213,99.6,4.5,72.264,6.36,3408,2935,22265
13342,2019-02-16-T07:50,1,5,58,167.6,98.4,4.54,71.636,6.5,3921,3004,22209
13343,2019-02-16-T07:55,1,5,60,344.6,149.6,4.56,71.01,6.64,4353,3105,22310
13344,2019-02-16-T08:00,1,5,57.8,424.4,170.8,4.62,70.406,6.78,4712,3141,22294
13345,2019-02-16-T08:05,1,5,59.6,498.6,197.6,4.64,69.88,6.9,4832,3136,22361
13346,2019-02-16-T08:10,1,5,59.4,511.6,208.8,4.66,69.288,7.04,5188,3121,22417
13347,2019-02-16-T08:15,1,5,61,581.2,234.8,4.68,68.698,7.18,5550,3220,22406
13348,2019-02-16-T08:20,1,5,58.6,593.4,244.6,4.66,68.208,7.3,5864,3276,22383
13349,2019-02-16-T08:25,1,5,67,527.2,244.6,4.7,67.714,7.42,6178,3307,22319
13350,2019-02-16-T08:30,1,5,59.4,615,269.4,4.72,67.1,7.56,6350,3272,22207
13351,2019-02-16-T08:35,1,5,64.4,631.2,288,4.74,66.726,7.68,6535,3129,22146
13352,2019-02-16-T08:40,1,5,66.8,577.6,276.8,4.74,66.178,7.82,6565,3175,22139
13353,2019-02-16-T08:45,1,5,85.4,526,292.8,4.76,65.622,7.96,6476,3153,22027
13354,2019-02-16-T08:50,1,5,86.6,541.2,305.8,4.78,65.15,8.08,6654,3137,21978
13355,2019-02-16-T08:55,1,5,92.8,591.8,336.2,4.8,64.688,8.2,7056,3147,21885
13356,2019-02-16-T09:00,1,5,96,598.6,350.6,4.8,64.118,8.34,7233,3094,21793
13357,2019-02-16-T09:05,1,5,91.6,634.4,367.6,4.8,63.754,8.44,7150,3119,21734
13358,2019-02-16-T09:10,1,5,98.6,652,386.4,4.8,63.382,8.54,7280,3251,21702
13359,2019-02-16-T09:15,1,5,87.8,614.4,369,4.78,63.064,8.62,7536,3261,21659
13360,2019-02-16-T09:20,1,5,109.4,552.8,362,4.8,62.66,8.72,7672,3264,21610
13361,2019-02-16-T09:25,1,5,103.4,561.4,379.8,4.78,62.294,8.82,7688,3270,21591
13362,2019-02-16-T09:30,1,5,70,704,414.4,4.8,61.99,8.9,7711,3225,21521
13363,2019-02-16-T09:35,1,5,118.2,600.2,413.4,4.8,60.87,9,7611,3196,21523
13364,2019-02-16-T09:40,1,5,143.2,450.8,376.6,4.78,60.532,9.08,7521,3183,21500
13365,2019-02-16-T09:45,1,5,145.6,584.8,443,4.78,60.184,9.18,7445,3206,21378
13366,2019-02-16-T09:50,1,5,127,640.6,468.2,4.78,59.844,9.28,7264,3247,21368
13367,2019-02-16-T09:55,1,5,118.6,636.2,463,4.78,59.546,9.36,7604,3270,21370
13368,2019-02-16-T10:00,1,5,120.8,573.8,443.4,4.78,59.21,9.46,7829,3244,21277
13369,2019-02-16-T10:05,1,5,118.6,551.4,424.2,4.78,59.166,9.48,7940,3183,21243
13370,2019-02-16-T10:10,1,5,105.8,807.4,555.4,4.78,58.942,9.54,7985,3118,21208
13371,2019-02-16-T10:15,1,5,87.8,886.4,582.2,4.78,58.726,9.6,7786,3146,21105
13372,2019-02-16-T10:20,1,5,109,821.2,575.6,4.78,58.506,9.66,7756,3139,20993
13373,2019-02-16-T10:25,1,5,110,826.4,585.4,4.76,58.36,9.7,7598,3214,20935
13374,2019-02-16-T10:30,1,5,119.2,784.4,581.2,4.78,58.074,9.78,7554,3239,20889
13375,2019-02-16-T10:35,1,5,110.6,829.2,603.4,4.78,57.228,9.8,7485,3278,20866
13376,2019-02-16-T10:40,1,5,119.8,775.8,590.4,4.78,57.02,9.86,7343,3261,20791
13377,2019-02-16-T10:45,1,5,115,755,579.8,4.76,56.816,9.92,7062,3289,20841
13378,2019-02-16-T10:50,1,5,106.4,750.8,573.6,4.76,56.778,9.94,6619,3383,20734
13379,2019-02-16-T10:55,1,5,101,698.4,541.8,4.78,56.386,10.04,6611,3501,20593
13380,2019-02-16-T11:00,1,5,105,669.4,532.6,4.78,56.214,10.1,6501,3622,20465
13381,2019-02-16-T11:05,1,5,124.6,778.4,618.8,4.8,56.214,10.1,6551,3719,20328
13382,2019-02-16-T11:10,1,5,107.4,873,658,4.82,56.176,10.12,6444,3799,20260
13383,2019-02-16-T11:15,1,5,123.8,769.2,619.6,4.84,56.176,10.12,6309,3854,20204
13384,2019-02-16-T11:20,1,5,84.6,757.6,577,4.84,56.136,10.14,6141,3941,20077
13385,2019-02-16-T11:25,1,5,111.2,746.8,599.4,4.84,56.038,10.16,6078,4020,20057
13386,2019-02-16-T11:30,1,5,115.8,749.4,607.4,4.88,55.93,10.2,5975,4057,20035
13387,2019-02-16-T11:35,1,5,158,716,629,4.88,55.538,10.22,6022,4126,20110
13388,2019-02-16-T11:40,1,5,119,846.2,671,4.88,55.468,10.24,6375,4104,20190
13389,2019-02-16-T11:45,1,5,92.8,937.2,700.8,4.9,55.43,10.26,6500,4094,20198
13390,2019-02-16-T11:50,1,5,95,938,705,4.9,55.342,10.28,6493,4097,20204
13391,2019-02-16-T11:55,1,5,130.2,778.8,647,4.92,55.204,10.32,6473,4140,20150
13392,2019-02-16-T12:00,1,5,125.2,769,636.6,4.94,55.166,10.34,6369,4179,20119
13393,2019-02-16-T12:05,1,5,126.2,833.6,676.6,4.94,55.152,10.34,6315,4231,19984
13394,2019-02-16-T12:10,1,5,132.2,789.6,656.2,4.98,55.292,10.3,6366,4320,19888
13395,2019-02-16-T12:15,1,5,131.2,780.6,649.6,4.98,55.292,10.3,6468,4297,19876
13396,2019-02-16-T12:20,1,5,122.4,635,548.8,5,55.292,10.3,6469,4344,19912
13397,2019-02-16-T12:25,1,5,125.6,599.6,528.6,5.02,55.292,10.3,6668,4364,19888
13398,2019-02-16-T12:30,1,5,153.4,613.4,563.8,5.04,55.364,10.28,6668,4386,19885
13399,2019-02-16-T12:35,1,5,138.2,591.8,533.4,5.04,55.378,10.3,6397,4367,19708
13400,2019-02-16-T12:40,1,5,170,626.6,584.2,5.06,55.524,10.26,6140,4385,19660
